50	4.90E+05	5.11E+05	2.33E+01
51	5.00E+05	5.19E+05	2.31E+01
52	5.10E+05	5.01E+05	2.33E+01
53	5.20E+05	5.07E+05	2.33E+01
54	5.30E+05	5.13E+05	2.30E+01
55	5.40E+05	5.11E+05	2.33E+01
56	5.50E+05	5.21E+05	2.33E+01
57	5.60E+05	4.95E+05	2.34E+01
58	5.70E+05	4.95E+05	2.32E+01
59	5.80E+05	4.95E+05	2.32E+01
60	5.90E+05	5.15E+05	2.32E+01
61	6.00E+05	4.93E+05	2.33E+01
62	6.10E+05	5.01E+05	2.32E+01
63	6.20E+05	5.11E+05	2.33E+01
64	6.30E+05	5.19E+05	2.33E+01
65	6.40E+05	5.17E+05	2.32E+01
66	6.50E+05	5.11E+05	2.31E+01
67	6.60E+05	5.05E+05	2.32E+01
68	6.70E+05	5.05E+05	2.32E+01
69	6.80E+05	4.97E+05	2.35E+01
70	6.90E+05	5.19E+05	2.32E+01
71	7.00E+05	5.01E+05	2.32E+01
72	7.10E+05	4.97E+05	2.32E+01
73	7.20E+05	5.13E+05	2.33E+01
74	7.30E+05	4.99E+05	2.31E+01
75	7.40E+05	5.09E+05	2.30E+01
76	7.50E+05	5.11E+05	2.32E+01
77	7.60E+05	4.97E+05	2.32E+01
78	7.70E+05	4.89E+05	2.32E+01
79	7.80E+05	5.01E+05	2.32E+01
80	7.90E+05	5.05E+05	2.32E+01
81	8.00E+05	5.09E+05	2.32E+01
82	8.10E+05	4.99E+05	2.33E+01
83	8.20E+05	5.05E+05	2.33E+01
84	8.30E+05	4.99E+05	2.33E+01
85	8.40E+05	5.11E+05	2.32E+01
86	8.50E+05	5.11E+05	2.32E+01
87	8.60E+05	5.28E+05	2.31E+01
88	8.70E+05	5.15E+05	2.33E+01
89	8.80E+05	4.91E+05	2.34E+01
90	8.90E+05	5.15E+05	2.33E+01
91	9.00E+05	5.05E+05	2.33E+01
92	9.10E+05	5.15E+05	2.31E+01
93	9.20E+05	5.07E+05	2.32E+01
94	9.30E+05	5.15E+05	2.31E+01
95	9.40E+05	5.01E+05	2.31E+01
96	9.50E+05	5.09E+05	2.34E+01
97	9.60E+05	5.17E+05	2.31E+01
98	9.70E+05	4.99E+05	2.34E+01
99	9.80E+05	5.07E+05	2.31E+01
100	9.90E+05	5.09E+05	2.32E+01
101	1.00E+06	5.11E+05	2.32E+01
102	1.01E+06	4.95E+05	2.34E+01
103	1.02E+06	5.01E+05	2.33E+01
104	1.03E+06	5.19E+05	2.32E+01
105	1.04E+06	5.05E+05	2.32E+01
106	1.05E+06	5.11E+05	2.32E+01
107	1.06E+06	5.07E+05	2.30E+01
108	1.07E+06	5.05E+05	2.33E+01
109	1.08E+06	5.07E+05	2.32E+01
110	1.09E+06	5.17E+05	2.33E+01
111	1.10E+06	5.25E+05	2.33E+01
112	1.11E+06	5.03E+05	2.34E+01
113	1.12E+06	4.95E+05	2.33E+01
114	1.13E+06	5.15E+05	2.33E+01
115	1.14E+06	4.93E+05	2.33E+01
116	1.15E+06	4.91E+05	2.33E+01
117	1.16E+06	5.09E+05	2.32E+01
118	1.17E+06	4.99E+05	2.33E+01
119	1.18E+06	5.13E+05	2.32E+01
120	1.19E+06	5.19E+05	2.33E+01
121	1.20E+06	5.05E+05	2.33E+01
122	1.21E+06	5.09E+05	2.31E+01
123	1.22E+06	5.03E+05	2.33E+01
124	1.23E+06	5.05E+05	2.30E+01
125	1.24E+06	5.05E+05	2.32E+01
126	1.25E+06	5.13E+05	2.32E+01
127	1.26E+06	5.07E+05	2.32E+01
128	1.27E+06	4.93E+05	2.33E+01
129	1.28E+06	5.05E+05	2.33E+01
130	1.29E+06	5.09E+05	2.33E+01
131	1.30E+06	5.05E+05	2.33E+01
132	1.31E+06	4.95E+05	2.32E+01
133	1.32E+06	5.15E+05	2.32E+01
134	1.33E+06	5.05E+05	2.33E+01
135	1.34E+06	4.99E+05	2.33E+01
136	1.35E+06	5.19E+05	2.32E+01
137	1.36E+06	5.09E+05	2.33E+01
138	1.37E+06	5.01E+05	2.33E+01
139	1.38E+06	5.07E+05	2.31E+01
140	1.39E+06	5.15E+05	2.33E+01
141	1.40E+06	5.01E+05	2.33E+01
142	1.41E+06	5.03E+05	2.33E+01
143	1.42E+06	5.09E+05	2.35E+01
144	1.43E+06	4.99E+05	2.32E+01
145	1.44E+06	5.05E+05	2.33E+01
146	1.45E+06	4.91E+05	2.33E+01
147	1.46E+06	4.95E+05	2.35E+01
148	1.47E+06	5.05E+05	2.33E+01
149	1.48E+06	5.01E+05	2.34E+01
150	1.49E+06	5.05E+05	2.33E+01
151	1.50E+06	5.11E+05	2.33E+01
152	1.51E+06	5.05E+05	2.33E+01
153	1.52E+06	5.11E+05	2.32E+01
154	1.53E+06	5.01E+05	2.32E+01
155	1.54E+06	5.13E+05	2.32E+01
156	1.55E+06	5.09E+05	2.31E+01
157	1.56E+06	5.13E+05	2.30E+01
158	1.57E+06	4.95E+05	2.32E+01
159	1.58E+06	5.09E+05	2.32E+01
160	1.59E+06	5.11E+05	2.33E+01
161	1.60E+06	5.19E+05	2.32E+01
162	1.61E+06	5.05E+05	2.32E+01
163	1.62E+06	5.07E+05	2.32E+01
164	1.63E+06	4.97E+05	2.31E+01
165	1.64E+06	4.95E+05	2.32E+01
166	1.65E+06	5.09E+05	2.32E+01
167	1.66E+06	4.99E+05	2.33E+01
168	1.67E+06	5.13E+05	2.32E+01
169	1.68E+06	5.11E+05	2.32E+01
170	1.69E+06	5.07E+05	2.32E+01
171	1.70E+06	4.95E+05	2.32E+01
172	1.71E+06	5.17E+05	2.32E+01
173	1.72E+06	4.93E+05	2.33E+01
174	1.73E+06	4.97E+05	2.33E+01
175	1.74E+06	5.11E+05	2.33E+01
176	1.75E+06	4.99E+05	2.33E+01
177	1.76E+06	5.07E+05	2.31E+01
178	1.77E+06	5.11E+05	2.33E+01
179	1.78E+06	5.03E+05	2.33E+01
180	1.79E+06	5.13E+05	2.33E+01
181	1.80E+06	4.95E+05	2.33E+01
182	1.81E+06	5.15E+05	2.33E+01
183	1.82E+06	5.15E+05	2.33E+01
184	1.83E+06	5.01E+05	2.32E+01
185	1.84E+06	5.07E+05	2.33E+01
186	1.85E+06	5.05E+05	2.33E+01
187	1.86E+06	4.97E+05	2.32E+01
188	1.87E+06	5.05E+05	2.32E+01
189	1.88E+06	4.95E+05	2.33E+01
190	1.89E+06	4.95E+05	2.34E+01
191	1.90E+06	5.09E+05	2.32E+01
192	1.91E+06	4.91E+05	2.32E+01
193	1.92E+06	5.09E+05	2.33E+01
194	1.93E+06	5.32E+05	2.32E+01
195	1.94E+06	4.93E+05	2.33E+01
196	1.95E+06	5.01E+05	2.33E+01
197	1.96E+06	5.11E+05	2.32E+01
198	1.97E+06	5.01E+05	2.32E+01
199	1.98E+06	4.99E+05	2.33E+01
200	1.99E+06	5.13E+05	2.32E+01
201	2.00E+06	5.03E+05	2.32E+01
202	2.01E+06	4.91E+05	2.33E+01
203	2.02E+06	5.07E+05	2.32E+01
204	2.03E+06	4.95E+05	2.33E+01
205	2.04E+06	5.05E+05	2.32E+01
206	2.05E+06	5.07E+05	2.33E+01
207	2.06E+06	5.03E+05	2.32E+01
208	2.07E+06	4.93E+05	2.33E+01
209	2.08E+06	5.11E+05	2.32E+01
210	2.09E+06	5.05E+05	2.33E+01
211	2.10E+06	5.15E+05	2.31E+01
212	2.11E+06	5.13E+05	2.32E+01
213	2.12E+06	5.07E+05	2.33E+01
214	2.13E+06	5.11E+05	2.33E+01
215	2.14E+06	5.19E+05	2.33E+01
216	2.15E+06	5.13E+05	2.32E+01
217	2.16E+06	5.01E+05	2.32E+01
218	2.17E+06	4.93E+05	2.32E+01
219	2.18E+06	5.11E+05	2.30E+01
220	2.19E+06	5.09E+05	2.33E+01
221	2.20E+06	5.13E+05	2.31E+01
222	2.21E+06	5.03E+05	2.33E+01
223	2.22E+06	5.17E+05	2.32E+01
224	2.23E+06	5.15E+05	2.32E+01
225	2.24E+06	5.11E+05	2.32E+01
226	2.25E+06	5.11E+05	2.33E+01
227	2.26E+06	5.19E+05	2.33E+01
228	2.27E+06	5.01E+05	2.34E+01
229	2.28E+06	5.09E+05	2.32E+01
230	2.29E+06	5.15E+05	2.33E+01
231	2.30E+06	4.99E+05	2.32E+01
232	2.31E+06	5.01E+05	2.32E+01
233	2.32E+06	5.15E+05	2.33E+01
234	2.33E+06	5.03E+05	2.32E+01
235	2.34E+06	5.07E+05	2.32E+01
236	2.35E+06	5.03E+05	2.32E+01
237	2.36E+06	4.93E+05	2.33E+01
238	2.37E+06	5.01E+05	2.30E+01
239	2.38E+06	5.03E+05	2.32E+01
240	2.39E+06	5.05E+05	2.33E+01
241	2.40E+06	4.99E+05	2.32E+01
242	2.41E+06	5.13E+05	2.32E+01
243	2.42E+06	5.15E+05	2.32E+01
244	2.43E+06	5.03E+05	2.33E+01
245	2.44E+06	5.01E+05	2.32E+01
246	2.45E+06	5.03E+05	2.32E+01
247	2.46E+06	5.01E+05	2.32E+01
248	2.47E+06	5.17E+05	2.32E+01
249	2.48E+06	5.03E+05	2.33E+01
250	2.49E+06	5.09E+05	2.33E+01
251	2.50E+06	5.05E+05	2.32E+01
252	2.51E+06	5.15E+05	2.34E+01
253	2.52E+06	4.97E+05	2.33E+01
254	2.53E+06	5.01E+05	2.32E+01
255	2.54E+06	5.05E+05	2.32E+01
256	2.55E+06	5.01E+05	2.33E+01
257	2.56E+06	5.09E+05	2.32E+01
258	2.57E+06	5.11E+05	2.31E+01
259	2.58E+06	5.07E+05	2.34E+01
260	2.59E+06	5.11E+05	2.32E+01
261	2.60E+06	5.03E+05	2.32E+01
262	2.61E+06	4.99E+05	2.33E+01
263	2.62E+06	5.09E+05	2.33E+01
264	2.63E+06	5.11E+05	2.32E+01
265	2.64E+06	5.03E+05	2.33E+01
266	2.65E+06	5.05E+05	2.31E+01
267	2.66E+06	4.95E+05	2.34E+01
268	2.67E+06	4.93E+05	2.33E+01
269	2.68E+06	5.09E+05	2.32E+01
270	2.69E+06	5.03E+05	2.33E+01
271	2.70E+06	4.97E+05	2.33E+01
272	2.71E+06	4.95E+05	2.32E+01
273	2.72E+06	5.09E+05	2.33E+01
274	2.73E+06	5.11E+05	2.32E+01
275	2.74E+06	5.11E+05	2.32E+01
276	2.75E+06	4.99E+05	2.32E+01
277	2.76E+06	5.09E+05	2.32E+01
278	2.77E+06	5.03E+05	2.32E+01
279	2.78E+06	5.09E+05	2.33E+01
280	2.79E+06	5.11E+05	2.32E+01
281	2.80E+06	5.03E+05	2.34E+01
282	2.81E+06	5.03E+05	2.33E+01
283	2.82E+06	5.11E+05	2.34E+01
284	2.83E+06	5.07E+05	2.32E+01
285	2.84E+06	5.03E+05	2.32E+01
286	2.85E+06	4.97E+05	2.32E+01
287	2.86E+06	4.97E+05	2.33E+01
288	2.87E+06	5.11E+05	2.33E+01
289	2.88E+06	5.11E+05	2.32E+01
290	2.89E+06	5.19E+05	2.33E+01
291	2.90E+06	5.03E+05	2.33E+01
292	2.91E+06	5.11E+05	2.31E+01
293	2.92E+06	5.13E+05	2.33E+01
294	2.93E+06	4.97E+05	2.33E+01
295	2.94E+06	5.01E+05	2.32E+01
296	2.95E+06	5.23E+05	2.32E+01
297	2.96E+06	5.01E+05	2.32E+01
298	2.97E+06	5.09E+05	2.31E+01
299	2.98E+06	5.07E+05	2.32E+01
300	2.99E+06	5.03E+05	2.32E+01
301	3.00E+06	5.11E+05	2.32E+01
302	3.01E+06	5.09E+05	2.32E+01
303	3.02E+06	4.99E+05	2.32E+01
304	3.03E+06	4.93E+05	2.32E+01
305	3.04E+06	5.07E+05	2.33E+01
306	3.05E+06	5.05E+05	2.33E+01
307	3.06E+06	5.01E+05	2.32E+01
308	3.07E+06	5.11E+05	2.33E+01
309	3.08E+06	5.07E+05	2.32E+01
310	3.09E+06	5.09E+05	2.33E+01
311	3.10E+06	5.15E+05	2.32E+01
312	3.11E+06	5.07E+05	2.30E+01
313	3.12E+06	5.13E+05	2.33E+01
314	3.13E+06	5.11E+05	2.32E+01
315	3.14E+06	5.05E+05	2.33E+01
316	3.15E+06	5.01E+05	2.33E+01
317	3.16E+06	5.01E+05	2.32E+01
318	3.17E+06	4.93E+05	2.33E+01
319	3.18E+06	5.05E+05	2.32E+01
320	3.19E+06	5.15E+05	2.33E+01
321	3.20E+06	5.15E+05	2.32E+01
322	3.21E+06	5.01E+05	2.33E+01
323	3.22E+06	5.05E+05	2.33E+01
324	3.23E+06	5.13E+05	2.31E+01
325	3.24E+06	4.93E+05	2.32E+01
326	3.25E+06	5.03E+05	2.32E+01
327	3.26E+06	5.03E+05	2.33E+01
328	3.27E+06	4.93E+05	2.32E+01
329	3.28E+06	5.21E+05	2.34E+01
330	3.29E+06	5.26E+05	2.33E+01
331	3.30E+06	5.09E+05	2.32E+01
332	3.31E+06	4.99E+05	2.32E+01
333	3.32E+06	5.01E+05	2.33E+01
334	3.33E+06	5.09E+05	2.33E+01
335	3.34E+06	5.05E+05	2.32E+01
336	3.35E+06	4.87E+05	2.34E+01
337	3.36E+06	5.05E+05	2.32E+01
338	3.37E+06	5.13E+05	2.32E+01
339	3.38E+06	5.09E+05	2.33E+01
340	3.39E+06	5.11E+05	2.33E+01
341	3.40E+06	5.15E+05	2.32E+01
342	3.41E+06	5.13E+05	2.32E+01
343	3.42E+06	5.01E+05	2.33E+01
344	3.43E+06	5.17E+05	2.30E+01
345	3.44E+06	5.07E+05	2.33E+01
346	3.45E+06	5.09E+05	2.33E+01
347	3.46E+06	5.05E+05	2.32E+01
348	3.47E+06	5.05E+05	2.34E+01
349	3.48E+06	5.09E+05	2.32E+01
350	3.49E+06	5.09E+05	2.33E+01
351	3.50E+06	5.09E+05	2.33E+01
352	3.51E+06	5.01E+05	2.35E+01
353	3.52E+06	5.15E+05	2.32E+01
354	3.53E+06	5.09E+05	2.34E+01
355	3.54E+06	4.84E+05	2.33E+01
356	3.55E+06	4.95E+05	2.33E+01
357	3.56E+06	5.17E+05	2.32E+01
358	3.57E+06	4.95E+05	2.34E+01
359	3.58E+06	5.01E+05	2.34E+01
360	3.59E+06	4.99E+05	2.32E+01
361	3.60E+06	4.97E+05	2.31E+01
362	3.61E+06	5.01E+05	2.32E+01
363	3.62E+06	4.99E+05	2.35E+01
364	3.63E+06	5.07E+05	2.34E+01
365	3.64E+06	5.15E+05	2.33E+01
366	3.65E+06	5.09E+05	2.32E+01
367	3.66E+06	5.03E+05	2.31E+01
368	3.67E+06	5.01E+05	2.32E+01
369	3.68E+06	4.97E+05	2.34E+01
370	3.69E+06	5.25E+05	2.32E+01
371	3.70E+06	5.26E+05	2.32E+01
372	3.71E+06	5.03E+05	2.32E+01
373	3.72E+06	5.01E+05	2.33E+01
374	3.73E+06	5.15E+05	2.32E+01
375	3.74E+06	5.09E+05	2.32E+01
376	3.75E+06	5.13E+05	2.32E+01
377	3.76E+06	5.05E+05	2.34E+01
378	3.77E+06	5.11E+05	2.32E+01
379	3.78E+06	5.03E+05	2.32E+01
380	3.79E+06	5.03E+05	2.33E+01
381	3.80E+06	5.07E+05	2.32E+01
382	3.81E+06	5.17E+05	2.33E+01
383	3.82E+06	5.01E+05	2.34E+01
384	3.83E+06	5.07E+05	2.32E+01
385	3.84E+06	5.03E+05	2.32E+01
386	3.85E+06	5.05E+05	2.33E+01
387	3.86E+06	5.05E+05	2.33E+01
388	3.87E+06	5.09E+05	2.32E+01
389	3.88E+06	4.93E+05	2.33E+01
390	3.89E+06	5.21E+05	2.32E+01
391	3.90E+06	5.03E+05	2.33E+01
392	3.91E+06	5.21E+05	2.32E+01
393	3.92E+06	5.13E+05	2.32E+01
394	3.93E+06	5.17E+05	2.32E+01
395	3.94E+06	5.07E+05	2.32E+01
396	3.95E+06	4.99E+05	2.32E+01
397	3.96E+06	4.97E+05	2.33E+01
398	3.97E+06	5.05E+05	2.33E+01
399	3.98E+06	5.05E+05	2.31E+01
400	3.99E+06	5.17E+05	2.32E+01
401	4.00E+06	5.05E+05	2.32E+01
402	4.01E+06	4.93E+05	2.32E+01
403	4.02E+06	5.19E+05	2.33E+01
404	4.03E+06	5.11E+05	2.32E+01
405	4.04E+06	4.93E+05	2.33E+01
406	4.05E+06	5.13E+05	2.32E+01
407	4.06E+06	5.15E+05	2.32E+01
408	4.07E+06	5.09E+05	2.32E+01
409	4.08E+06	5.07E+05	2.33E+01
410	4.09E+06	5.19E+05	2.32E+01
411	4.10E+06	5.11E+05	2.32E+01
412	4.11E+06	5.15E+05	2.31E+01
413	4.12E+06	5.11E+05	2.32E+01
414	4.13E+06	4.99E+05	2.33E+01
415	4.14E+06	5.13E+05	2.33E+01
416	4.15E+06	5.07E+05	2.32E+01
417	4.16E+06	5.01E+05	2.32E+01
418	4.17E+06	5.21E+05	2.32E+01
419	4.18E+06	5.11E+05	2.31E+01
420	4.19E+06	5.09E+05	2.33E+01
421	4.20E+06	5.11E+05	2.31E+01
422	4.21E+06	4.97E+05	2.33E+01
423	4.22E+06	5.15E+05	2.31E+01
424	4.23E+06	4.97E+05	2.33E+01
425	4.24E+06	5.05E+05	2.33E+01
426	4.25E+06	5.09E+05	2.32E+01
427	4.26E+06	4.93E+05	2.32E+01
428	4.27E+06	5.13E+05	2.33E+01
429	4.28E+06	5.11E+05	2.32E+01
430	4.29E+06	5.07E+05	2.33E+01
431	4.30E+06	5.05E+05	2.33E+01
432	4.31E+06	5.03E+05	2.32E+01
433	4.32E+06	5.07E+05	2.32E+01
434	4.33E+06	5.01E+05	2.33E+01
435	4.34E+06	5.03E+05	2.32E+01
436	4.35E+06	5.15E+05	2.32E+01
437	4.36E+06	4.97E+05	2.32E+01
438	4.37E+06	5.07E+05	2.33E+01
439	4.38E+06	5.01E+05	2.32E+01
440	4.39E+06	5.17E+05	2.32E+01
441	4.40E+06	5.05E+05	2.33E+01
442	4.41E+06	4.97E+05	2.33E+01
443	4.42E+06	5.09E+05	2.33E+01
444	4.43E+06	5.15E+05	2.32E+01
445	4.44E+06	5.11E+05	2.32E+01
446	4.45E+06	4.99E+05	2.33E+01
447	4.46E+06	5.03E+05	2.33E+01
448	4.47E+06	4.99E+05	2.33E+01
449	4.48E+06	5.11E+05	2.33E+01
450	4.49E+06	4.95E+05	2.33E+01
451	4.50E+06	5.03E+05	2.33E+01
452	4.51E+06	4.93E+05	2.32E+01
453	4.52E+06	5.13E+05	2.33E+01
454	4.53E+06	5.03E+05	2.33E+01
455	4.54E+06	4.97E+05	2.32E+01
456	4.55E+06	4.97E+05	2.34E+01
457	4.56E+06	5.19E+05	2.31E+01
458	4.57E+06	4.99E+05	2.32E+01
459	4.58E+06	4.97E+05	2.33E+01
460	4.59E+06	5.11E+05	2.32E+01
461	4.60E+06	5.11E+05	2.32E+01
462	4.61E+06	4.95E+05	2.33E+01
463	4.62E+06	5.11E+05	2.33E+01
464	4.63E+06	5.03E+05	2.31E+01
465	4.64E+06	4.95E+05	2.33E+01
466	4.65E+06	5.11E+05	2.32E+01
467	4.66E+06	4.97E+05	2.33E+01
468	4.67E+06	5.07E+05	2.33E+01
469	4.68E+06	5.13E+05	2.32E+01
470	4.69E+06	5.11E+05	2.33E+01
471	4.70E+06	5.01E+05	2.33E+01
472	4.71E+06	4.99E+05	2.32E+01
473	4.72E+06	5.07E+05	2.33E+01
474	4.73E+06	5.19E+05	2.32E+01
475	4.74E+06	5.17E+05	2.32E+01
476	4.75E+06	5.11E+05	2.33E+01
477	4.76E+06	4.93E+05	2.33E+01
478	4.77E+06	5.07E+05	2.33E+01
479	4.78E+06	5.17E+05	2.32E+01
480	4.79E+06	5.03E+05	2.33E+01
481	4.80E+06	5.05E+05	2.30E+01
482	4.81E+06	4.74E+05	2.34E+01
483	4.82E+06	5.11E+05	2.32E+01
484	4.83E+06	5.03E+05	2.34E+01
485	4.84E+06	4.99E+05	2.32E+01
486	4.85E+06	5.09E+05	2.32E+01
487	4.86E+06	5.07E+05	2.32E+01
488	4.87E+06	4.91E+05	2.33E+01
489	4.88E+06	4.95E+05	2.33E+01
490	4.89E+06	5.13E+05	2.32E+01
491	4.90E+06	4.93E+05	2.31E+01
492	4.91E+06	5.13E+05	2.30E+01
493	4.92E+06	5.07E+05	2.32E+01
494	4.93E+06	5.07E+05	2.32E+01
495	4.94E+06	5.07E+05	2.32E+01
496	4.95E+06	5.01E+05	2.32E+01
497	4.96E+06	5.09E+05	2.32E+01
498	4.97E+06	5.17E+05	2.32E+01
499	4.98E+06	5.07E+05	2.33E+01
500	4.99E+06	5.07E+05	2.33E+01
501	5.00E+06	5.15E+05	2.31E+01
502	5.01E+06	4.91E+05	2.33E+01
503	5.02E+06	5.13E+05	2.33E+01
504	5.03E+06	5.01E+05	2.32E+01
505	5.04E+06	5.05E+05	2.32E+01
506	5.05E+06	5.01E+05	2.32E+01
507	5.06E+06	4.97E+05	2.32E+01
508	5.07E+06	5.30E+05	2.32E+01
509	5.08E+06	5.09E+05	2.34E+01
510	5.09E+06	5.07E+05	2.32E+01
511	5.10E+06	5.05E+05	2.33E+01
512	5.11E+06	5.09E+05	2.32E+01
513	5.12E+06	5.07E+05	2.33E+01
514	5.13E+06	5.17E+05	2.32E+01
515	5.14E+06	5.05E+05	2.32E+01
516	5.15E+06	5.11E+05	2.34E+01
517	5.16E+06	5.05E+05	2.33E+01
518	5.17E+06	5.26E+05	2.32E+01
519	5.18E+06	5.11E+05	2.32E+01
520	5.19E+06	5.15E+05	2.32E+01
521	5.20E+06	5.13E+05	2.32E+01
522	5.21E+06	5.11E+05	2.30E+01
523	5.22E+06	5.11E+05	2.32E+01
524	5.23E+06	5.09E+05	2.32E+01
525	5.24E+06	4.93E+05	2.33E+01
526	5.25E+06	5.01E+05	2.32E+01
527	5.26E+06	4.97E+05	2.32E+01
528	5.27E+06	5.03E+05	2.33E+01
529	5.28E+06	5.11E+05	2.31E+01
530	5.29E+06	5.05E+05	2.32E+01
531	5.30E+06	5.01E+05	2.31E+01
532	5.31E+06	5.17E+05	2.32E+01
533	5.32E+06	5.03E+05	2.33E+01
534	5.33E+06	5.15E+05	2.33E+01
535	5.34E+06	5.13E+05	2.32E+01
536	5.35E+06	5.11E+05	2.32E+01
537	5.36E+06	5.03E+05	2.32E+01
538	5.37E+06	5.03E+05	2.32E+01
539	5.38E+06	5.05E+05	2.33E+01
540	5.39E+06	5.15E+05	2.33E+01
541	5.40E+06	5.15E+05	2.32E+01
542	5.41E+06	5.09E+05	2.32E+01
543	5.42E+06	5.03E+05	2.34E+01
544	5.43E+06	5.15E+05	2.32E+01
545	5.44E+06	4.91E+05	2.33E+01
546	5.45E+06	4.95E+05	2.33E+01
547	5.46E+06	4.93E+05	2.32E+01
548	5.47E+06	5.11E+05	2.33E+01
549	5.48E+06	5.09E+05	2.32E+01
550	5.49E+06	5.11E+05	2.33E+01
551	5.50E+06	5.09E+05	2.33E+01
552	5.51E+06	4.99E+05	2.32E+01
553	5.52E+06	5.15E+05	2.32E+01
554	5.53E+06	5.26E+05	2.33E+01
555	5.54E+06	4.89E+05	2.32E+01
556	5.55E+06	5.07E+05	2.33E+01
557	5.56E+06	5.05E+05	2.35E+01
558	5.57E+06	5.05E+05	2.33E+01
559	5.58E+06	5.11E+05	2.33E+01
560	5.59E+06	5.09E+05	2.33E+01
561	5.60E+06	5.03E+05	2.32E+01
562	5.61E+06	4.93E+05	2.32E+01
563	5.62E+06	5.03E+05	2.33E+01
564	5.63E+06	5.09E+05	2.32E+01
565	5.64E+06	5.09E+05	2.31E+01
566	5.65E+06	5.11E+05	2.33E+01
567	5.66E+06	5.19E+05	2.30E+01
568	5.67E+06	5.03E+05	2.32E+01
569	5.68E+06	5.15E+05	2.33E+01
570	5.69E+06	5.03E+05	2.33E+01
571	5.70E+06	4.95E+05	2.35E+01
572	5.71E+06	4.99E+05	2.34E+01
573	5.72E+06	5.17E+05	2.33E+01
574	5.73E+06	5.03E+05	2.32E+01
575	5.74E+06	5.09E+05	2.33E+01
576	5.75E+06	4.99E+05	2.32E+01
577	5.76E+06	5.13E+05	2.32E+01
578	5.77E+06	5.11E+05	2.32E+01
579	5.78E+06	5.11E+05	2.32E+01
580	5.79E+06	4.93E+05	2.33E+01
581	5.80E+06	5.03E+05	2.33E+01
582	5.81E+06	4.93E+05	2.33E+01
583	5.82E+06	4.85E+05	2.32E+01
584	5.83E+06	5.03E+05	2.32E+01
585	5.84E+06	4.97E+05	2.32E+01
586	5.85E+06	5.17E+05	2.32E+01
587	5.86E+06	5.09E+05	2.35E+01
588	5.87E+06	5.05E+05	2.32E+01
589	5.88E+06	5.03E+05	2.33E+01
590	5.89E+06	5.03E+05	2.34E+01
591	5.90E+06	5.09E+05	2.33E+01
592	5.91E+06	5.19E+05	2.31E+01
593	5.92E+06	5.17E+05	2.32E+01
594	5.93E+06	4.95E+05	2.32E+01
595	5.94E+06	5.19E+05	2.33E+01
596	5.95E+06	4.91E+05	2.32E+01
597	5.96E+06	5.03E+05	2.35E+01
598	5.97E+06	5.13E+05	2.32E+01
599	5.98E+06	4.99E+05	2.32E+01
600	5.99E+06	5.05E+05	2.33E+01
601	6.00E+06	5.11E+05	2.33E+01
602	6.01E+06	5.17E+05	2.31E+01
603	6.02E+06	5.07E+05	2.33E+01
604	6.03E+06	5.05E+05	2.32E+01
605	6.04E+06	4.97E+05	2.32E+01
606	6.05E+06	5.07E+05	2.32E+01
607	6.06E+06	4.97E+05	2.33E+01
608	6.07E+06	5.23E+05	2.33E+01
