377	3.72E+07	-6.15E+04	-9.57E-01
378	3.73E+07	-4.40E+04	-1.07E+00
379	3.74E+07	-3.81E+04	-5.67E-01
380	3.75E+07	-2.83E+04	-4.10E-01
381	3.76E+07	-2.05E+04	-5.86E-02
382	3.77E+07	-1.07E+04	1.76E-01
383	3.78E+07	9.77E+02	4.10E-01
384	3.79E+07	2.25E+04	5.27E-01
385	3.80E+07	3.22E+04	7.23E-01
386	3.81E+07	4.40E+04	9.57E-01
387	3.82E+07	5.18E+04	1.39E+00
388	3.83E+07	6.54E+04	1.47E+00
389	3.84E+07	6.35E+04	1.86E+00
390	3.85E+07	8.69E+04	1.89E+00
391	3.86E+07	8.11E+04	2.13E+00
392	3.87E+07	1.12E+05	2.52E+00
393	3.88E+07	1.16E+05	2.68E+00
394	3.89E+07	1.18E+05	2.72E+00
395	3.90E+07	1.40E+05	2.99E+00
396	3.91E+07	1.32E+05	3.30E+00
397	3.92E+07	1.46E+05	3.50E+00
398	3.93E+07	1.53E+05	3.81E+00
399	3.94E+07	1.75E+05	3.93E+00
400	3.95E+07	1.85E+05	4.24E+00
401	3.96E+07	1.85E+05	4.59E+00
402	3.97E+07	2.22E+05	4.86E+00
403	3.98E+07	2.16E+05	5.10E+00
404	3.99E+07	2.12E+05	5.57E+00
405	4.00E+07	2.35E+05	5.65E+00
406	4.01E+07	2.45E+05	5.84E+00
407	4.02E+07	2.55E+05	6.43E+00
408	4.03E+07	2.76E+05	6.58E+00
409	4.04E+07	2.73E+05	7.25E+00
410	4.05E+07	2.82E+05	7.37E+00
411	4.06E+07	2.90E+05	7.68E+00
412	4.07E+07	3.02E+05	8.30E+00
413	4.08E+07	3.10E+05	8.73E+00
414	4.09E+07	3.14E+05	9.20E+00
415	4.10E+07	3.33E+05	9.71E+00
416	4.11E+07	3.45E+05	1.01E+01
417	4.12E+07	3.45E+05	1.07E+01
418	4.13E+07	3.60E+05	1.14E+01
419	4.14E+07	3.64E+05	1.18E+01
420	4.15E+07	3.76E+05	1.29E+01
421	4.16E+07	3.88E+05	1.33E+01
422	4.17E+07	4.00E+05	1.42E+01
423	4.18E+07	4.17E+05	1.49E+01
424	4.19E+07	4.31E+05	1.54E+01
425	4.20E+07	4.27E+05	1.65E+01
426	4.21E+07	4.41E+05	1.74E+01
427	4.22E+07	4.48E+05	1.85E+01
428	4.23E+07	4.64E+05	1.96E+01
429	4.24E+07	4.76E+05	2.02E+01
430	4.25E+07	4.80E+05	2.14E+01
431	4.26E+07	4.95E+05	2.22E+01
432	4.27E+07	5.05E+05	2.32E+01
433	4.28E+07	5.03E+05	2.42E+01
434	4.29E+07	5.32E+05	2.51E+01
435	4.30E+07	5.34E+05	2.60E+01
436	4.31E+07	5.42E+05	2.71E+01
437	4.32E+07	5.77E+05	2.80E+01
438	4.33E+07	5.68E+05	2.91E+01
439	4.34E+07	5.71E+05	3.01E+01
440	4.35E+07	5.89E+05	3.10E+01
441	4.36E+07	6.07E+05	3.22E+01
442	4.37E+07	6.07E+05	3.32E+01
443	4.38E+07	6.11E+05	3.21E+01
444	4.39E+07	5.97E+05	3.11E+01
445	4.40E+07	5.87E+05	3.01E+01
446	4.41E+07	5.71E+05	2.90E+01
447	4.42E+07	5.50E+05	2.82E+01
448	4.43E+07	5.60E+05	2.69E+01
449	4.44E+07	5.40E+05	2.61E+01
450	4.45E+07	5.34E+05	2.51E+01
451	4.46E+07	5.23E+05	2.41E+01
452	4.46E+07	5.15E+05	2.32E+01
453	4.47E+07	5.09E+05	2.23E+01
454	4.48E+07	4.93E+05	2.12E+01
455	4.49E+07	4.84E+05	2.04E+01
456	4.50E+07	4.80E+05	1.93E+01
457	4.51E+07	4.60E+05	1.82E+01
458	4.52E+07	4.48E+05	1.75E+01
459	4.53E+07	4.37E+05	1.65E+01
460	4.54E+07	4.42E+05	1.56E+01
461	4.55E+07	4.07E+05	1.50E+01
462	4.56E+07	4.23E+05	1.41E+01
463	4.57E+07	3.92E+05	1.35E+01
464	4.58E+07	3.94E+05	1.28E+01
465	4.59E+07	3.72E+05	1.18E+01
466	4.60E+07	3.64E+05	1.14E+01
467	4.61E+07	3.62E+05	1.07E+01
468	4.62E+07	3.49E+05	1.01E+01
469	4.63E+07	3.55E+05	9.67E+00
470	4.64E+07	3.31E+05	9.01E+00
471	4.65E+07	3.21E+05	8.65E+00
472	4.66E+07	3.10E+05	8.22E+00
473	4.67E+07	2.92E+05	7.72E+00
474	4.68E+07	2.92E+05	7.29E+00
475	4.69E+07	2.74E+05	7.09E+00
476	4.70E+07	2.71E+05	6.66E+00
477	4.71E+07	2.57E+05	6.35E+00
478	4.72E+07	2.65E+05	6.00E+00
479	4.73E+07	2.39E+05	5.65E+00
480	4.74E+07	2.28E+05	5.22E+00
481	4.75E+07	2.16E+05	5.14E+00
